,Unnamed: 0,Restaurant_Name,Locality_Restaurant,Ratings_out_of_5_Restaurant,Price_Restaurant,Price Level__Restaurant,Latitude_x__Restaurant,Longitude_x__Restaurant,Nearest_Place_Index_0,Distance_to_Place_0_from__Restaurant,Name_Place,Latitude_place_0_x,Longitude_place_0_x,Rating_Place,Place_ID_Place,amusement_park_Place,art_gallery_Place,campground_Place,car_rental_Place,cemetery_Place,church_Place,establishment_Place,finance_Place,food_Place,gym_Place,health_Place,hindu_temple_Place,lodging_Place,museum_Place,park_Place,place_of_worship_Place,point_of_interest_Place,real_estate_agency_Place,shopping_mall_Place,store__Place,synagogue_Place,tourist_attraction_Place,travel_agency_Place,zoo_Place,Hotel_name,area_Hotel,hotel_star_rating_Hotel,mmt_review_score_Hotel,Price_Hotel,Longitude_Hotel,Latitude_Hotel,Distance_to_Place_form_Hotel,budget,budget_level
4042,4042,Rose Wood,Dange Chowk,3.7,600,2,18.6156694,73.765352,95,0.009674357,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1659,1
4043,4043,Rose Wood,Dange Chowk,3.7,600,2,18.6156694,73.765352,95,0.009674357,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10689,5
4044,4044,The Saucy Side,Wakad,3.7,275,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3875,4
4045,4045,The Saucy Side,Wakad,3.7,275,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1334,1
4046,4046,The Saucy Side,Wakad,3.7,275,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10364,5
4047,4047,Charcoal Eats,Wakad,4.1,175,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3775,4
4048,4048,Charcoal Eats,Wakad,4.1,175,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1234,1
4049,4049,Charcoal Eats,Wakad,4.1,175,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10264,5
4050,4050,The Jalebi Point,Wakad,3.5,75,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3675,3
4051,4051,The Jalebi Point,Wakad,3.5,75,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1134,1
4052,4052,The Jalebi Point,Wakad,3.5,75,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10164,5
4053,4053,Chapter Seven Skybar & Kitchen,Wakad,4.1,750,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,4350,4
4054,4054,Chapter Seven Skybar & Kitchen,Wakad,4.1,750,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1809,2
4055,4055,Chapter Seven Skybar & Kitchen,Wakad,4.1,750,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10839,5
4056,4056,Global Punjab,Wakad,3.9,450,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,4050,4
4057,4057,Global Punjab,Wakad,3.9,450,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1509,1
4058,4058,Global Punjab,Wakad,3.9,450,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10539,5
4059,4059,Paratha King,Wakad,3.8,150,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3750,4
4060,4060,Paratha King,Wakad,3.8,150,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1209,1
4061,4061,Paratha King,Wakad,3.8,150,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10239,5
4062,4062,Bhairavi,Wakad,4.1,325,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3925,4
4063,4063,Bhairavi,Wakad,4.1,325,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1384,1
4064,4064,Bhairavi,Wakad,4.1,325,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10414,5
4065,4065,B Dazzld,Wakad,4.1,700,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,4300,4
4066,4066,B Dazzld,Wakad,4.1,700,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1759,2
4067,4067,B Dazzld,Wakad,4.1,700,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10789,5
4068,4068,Merazo,Wakad,3.9,600,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,4200,4
4069,4069,Merazo,Wakad,3.9,600,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1659,1
4070,4070,Merazo,Wakad,3.9,600,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10689,5
4071,4071,Amritsari,Wakad,3.9,250,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3850,4
4072,4072,Amritsari,Wakad,3.9,250,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1309,1
4073,4073,Amritsari,Wakad,3.9,250,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10339,5
4074,4074,Green Ways,Wakad,3.7,300,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3900,4
4075,4075,Green Ways,Wakad,3.7,300,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1359,1
4076,4076,Green Ways,Wakad,3.7,300,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10389,5
4077,4077,Shiv Paratha With Maya,Wakad,3.8,100,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3700,3
4078,4078,Shiv Paratha With Maya,Wakad,3.8,100,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1159,1
4079,4079,Shiv Paratha With Maya,Wakad,3.8,100,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10189,5
4080,4080,Ramdev Dhaba Pure Veg Family Restaurants,Wakad,3.4,200,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3800,4
4081,4081,Ramdev Dhaba Pure Veg Family Restaurants,Wakad,3.4,200,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1259,1
4082,4082,Ramdev Dhaba Pure Veg Family Restaurants,Wakad,3.4,200,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10289,5
4083,4083,Swad Gomantak,Wakad,3.8,500,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,4100,4
4084,4084,Swad Gomantak,Wakad,3.8,500,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1559,1
4085,4085,Swad Gomantak,Wakad,3.8,500,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10589,5
4086,4086,Talli Twist,Wakad,4.3,700,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,4300,4
4087,4087,Talli Twist,Wakad,4.3,700,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1759,2
4088,4088,Talli Twist,Wakad,4.3,700,2,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10789,5
4089,4089,Tiffina,Wakad,3.8,225,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Hotel Shloka Lodging,"Thergaon, Pune",1,3.3,3600,73.7653203,18.61457951,0.009638654,3825,4
4090,4090,Tiffina,Wakad,3.8,225,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ranjanas Hospitality LLP,Bhumkar Chowk Wakad,1,4.3,1059,73.753823,18.603944,0.001885194,1284,1
4091,4091,Tiffina,Wakad,3.8,225,1,18.6022495,73.7644454,95,0.008756511,Phoenix Mall of the Millennium Wakad,18.60703506,73.75569479,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Courtyard by Marriott Pune Hinjewadi,"Hinjewadi,P4 Rajiv Gandhi",4,4.8,10089,73.747194,18.590991,0.008587319,10314,5
